GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01
9700000US4217760,4217760,"Northern York County School District, Pennsylvania",8373,236,344,95,8029,238
9700000US4217770,4217770,"Northgate School District, Pennsylvania",6553,209,944,156,5609,256
9700000US4217790,4217790,"Northwest Area School District, Pennsylvania",3447,100,399,76,3048,112
9700000US4217850,4217850,"Northwestern Lehigh School District, Pennsylvania",5704,164,152,66,5552,170
9700000US4217880,4217880,"Northwestern School District, Pennsylvania",3875,158,531,86,3344,173
9700000US4217940,4217940,"Norwin School District, Pennsylvania",14385,280,817,165,13568,353
9700000US4218030,4218030,"Octorara Area School District, Pennsylvania",6075,211,258,60,5817,215
9700000US4218090,4218090,"Oil City Area School District, Pennsylvania",6051,173,1367,166,4684,167
9700000US4218120,4218120,"Old Forge School District, Pennsylvania",3695,206,495,143,3200,230
9700000US4218150,4218150,"Oley Valley School District, Pennsylvania",5129,207,174,99,4955,218
9700000US4218210,4218210,"Oswayo Valley School District, Pennsylvania",1277,84,142,32,1135,85
9700000US4218240,4218240,"Otto-Eldred School District, Pennsylvania",1720,94,221,44,1499,96
9700000US4218270,4218270,"Owen J. Roberts School District, Pennsylvania",12221,273,504,141,11717,301
9700000US4218300,4218300,"Oxford Area School District, Pennsylvania",7775,272,685,128,7090,304
9700000US4218330,4218330,"Palisades School District, Pennsylvania",5816,205,150,88,5666,201
9700000US4218360,4218360,"Palmerton Area School District, Pennsylvania",5887,266,398,155,5489,297
9700000US4218390,4218390,"Palmyra Area School District, Pennsylvania",9512,228,387,106,9125,266
9700000US4218450,4218450,"Panther Valley School District, Pennsylvania",5301,219,1077,202,4224,260
9700000US4218510,4218510,"Parkland School District, Pennsylvania",21171,377,828,205,20343,397
9700000US4218570,4218570,"Pen Argyl Area School District, Pennsylvania",4898,165,311,97,4587,183
9700000US4218580,4218580,"Penn-Delco School District, Pennsylvania",10211,244,650,159,9561,305
9700000US4218590,4218590,"Penn Hills School District, Pennsylvania",18347,379,2176,321,16171,516
9700000US4218630,4218630,"Penn Manor School District, Pennsylvania",15657,340,705,155,14952,369
9700000US4218660,4218660,"Penn-Trafford School District, Pennsylvania",10044,311,610,123,9434,316
9700000US4218740,4218740,"Penncrest School District, Pennsylvania",8987,218,1009,110,7978,223
9700000US4218750,4218750,"Pennridge School District, Pennsylvania",18136,336,707,150,17429,395
9700000US4218780,4218780,"Penns Manor Area School District, Pennsylvania",2347,97,408,75,1939,103
9700000US4218810,4218810,"Penns Valley Area School District, Pennsylvania",4857,183,323,127,4534,201
9700000US4218840,4218840,"Pennsbury School District, Pennsylvania",26407,375,1093,187,25314,438
9700000US4218900,4218900,"Pequea Valley School District, Pennsylvania",6194,229,225,85,5969,235
9700000US4218930,4218930,"Perkiomen Valley School District, Pennsylvania",12089,331,551,154,11538,375
9700000US4218960,4218960,"Peters Township School District, Pennsylvania",7456,241,39,39,7417,246
9700000US4218990,4218990,"Philadelphia City School District, Pennsylvania",580017,2572,134665,2004,445352,2952
9700000US4219020,4219020,"Philipsburg-Osceola Area School District, Pennsylvania",6409,237,817,149,5592,253
9700000US4219050,4219050,"Phoenixville Area School District, Pennsylvania",13314,367,692,170,12622,394
9700000US4219140,4219140,"Pine Grove Area School District, Pennsylvania",4592,170,349,76,4243,190
9700000US4219170,4219170,"Pittsburgh School District, Pennsylvania",134348,1253,23272,813,111076,1361
9700000US4219200,4219200,"Pittston Area School District, Pennsylvania",11908,323,1516,199,10392,412
9700000US4219290,4219290,"Pleasant Valley School District, Pennsylvania",11770,458,905,195,10865,504
9700000US4219350,4219350,"Plum Borough School District, Pennsylvania",10768,235,517,162,10251,281
9700000US4219470,4219470,"Colonial School District, Pennsylvania",17056,347,519,143,16537,389
9700000US4219500,4219500,"Pocono Mountain School District, Pennsylvania",22334,636,2910,385,19424,782
9700000US4219530,4219530,"Port Allegany School District, Pennsylvania",2446,126,435,76,2011,118
9700000US4219560,4219560,"Portage Area School District, Pennsylvania",2658,128,459,106,2199,130
9700000US4219650,4219650,"Pottsgrove School District, Pennsylvania",7787,211,643,122,7144,235
9700000US4219680,4219680,"Pottstown School District, Pennsylvania",9734,338,1629,218,8105,341
9700000US4219710,4219710,"Pottsville Area School District, Pennsylvania",8526,297,1605,225,6921,357
9700000US4219800,4219800,"Punxsutawney Area School District, Pennsylvania",8198,203,1343,147,6855,216
9700000US4219830,4219830,"Purchase Line School District, Pennsylvania",2813,138,309,60,2504,139
9700000US4219860,4219860,"Quaker Valley School District, Pennsylvania",5959,155,264,72,5695,146
9700000US4219890,4219890,"Quakertown Community School District, Pennsylvania",13497,250,685,157,12812,302
9700000US4219920,4219920,"Radnor Township School District, Pennsylvania",9759,365,131,65,9628,369
9700000US4220040,4220040,"Reading School District, Pennsylvania",31005,662,12494,624,18511,766
9700000US4220100,4220100,"Red Lion Area School District, Pennsylvania",14612,340,1243,250,13369,447
9700000US4220130,4220130,"Redbank Valley School District, Pennsylvania",3411,118,498,72,2913,116
9700000US4220220,4220220,"Reynolds School District, Pennsylvania",4152,233,595,175,3557,222
9700000US4220250,4220250,"Richland School District, Pennsylvania",5796,224,530,152,5266,228
9700000US4220310,4220310,"Ridgway Area School District, Pennsylvania",2864,135,427,103,2437,169
9700000US4220370,4220370,"Ridley School District, Pennsylvania",16020,323,1842,257,14178,344
9700000US4220400,4220400,"Ringgold School District, Pennsylvania",11035,257,1599,183,9436,313
9700000US4220430,4220430,"Riverview School District, Pennsylvania",4128,148,383,104,3745,169
9700000US4220460,4220460,"Rochester Area School District, Pennsylvania",3078,187,711,152,2367,179
9700000US4220520,4220520,"Rockwood Area School District, Pennsylvania",2301,86,225,47,2076,85
9700000US4220550,4220550,"Rose Tree Media School District, Pennsylvania",13883,282,417,108,13466,316
9700000US4220580,4220580,"South Fayette Township School District, Pennsylvania",5603,241,232,103,5371,238
9700000US4220640,4220640,"St. Marys Area School District, Pennsylvania",8024,201,774,172,7250,261
9700000US4220730,4220730,"Salisbury Township School District, Pennsylvania",5164,177,207,99,4957,227
9700000US4220760,4220760,"Salisbury-Elk Lick School District, Pennsylvania",1058,56,161,38,897,60
9700000US4220850,4220850,"Sayre Area School District, Pennsylvania",3452,193,314,99,3138,203
9700000US4220910,4220910,"Schuylkill Haven Area School District, Pennsylvania",3344,154,398,123,2946,178
9700000US4220970,4220970,"Schuylkill Valley School District, Pennsylvania",4829,247,179,71,4650,259
9700000US4221090,4221090,"Scranton School District, Pennsylvania",29249,483,5507,390,23742,587
9700000US4221120,4221120,"Selinsgrove Area School District, Pennsylvania",7993,224,686,142,7307,268
9700000US4221150,4221150,"Yough School District, Pennsylvania",6717,226,950,150,5767,261
9700000US4221180,4221180,"Shade-Central City School District, Pennsylvania",1546,85,200,44,1346,87
9700000US4221200,4221200,"Shaler Area School District, Pennsylvania",16461,340,1132,163,15329,356
9700000US4221240,4221240,"Shamokin Area School District, Pennsylvania",8051,297,1375,211,6676,314
9700000US4221270,4221270,"Shanksville-Stonycreek School District, Pennsylvania",1143,68,86,37,1057,77
9700000US4221330,4221330,"Sharon City School District, Pennsylvania",6009,254,1799,200,4210,302
9700000US4221420,4221420,"Sharpsville Area School District, Pennsylvania",3084,125,375,72,2709,145
9700000US4221490,4221490,"Shenandoah Valley School District, Pennsylvania",3275,171,732,148,2543,197
9700000US4221510,4221510,"Shenango Area School District, Pennsylvania",3093,181,338,89,2755,210
9700000US4221540,4221540,"Shikellamy School District, Pennsylvania",9700,233,1391,172,8309,281
9700000US4221570,4221570,"Shippensburg Area School District, Pennsylvania",10206,338,967,213,9239,419
9700000US4221660,4221660,"Slippery Rock Area School District, Pennsylvania",7709,293,693,111,7016,300
9700000US4221690,4221690,"Smethport Area School District, Pennsylvania",2389,128,228,58,2161,138
9700000US4221810,4221810,"Solanco School District, Pennsylvania",10885,336,628,165,10257,345
9700000US4221840,4221840,"Somerset Area School District, Pennsylvania",7219,255,1127,155,6092,276
9700000US4221870,4221870,"Souderton Area School District, Pennsylvania",16729,295,653,135,16076,342
9700000US4221910,4221910,"South Allegheny School District, Pennsylvania",5078,175,651,133,4427,235
9700000US4221930,4221930,"South Butler County School District, Pennsylvania",7430,216,429,125,7001,256
9700000US4222050,4222050,"South Middleton School District, Pennsylvania",5821,230,135,95,5686,260
9700000US4222060,4222060,"South Park School District, Pennsylvania",5410,182,359,141,5051,179
9700000US4222140,4222140,"South Williamsport Area School District, Pennsylvania",3978,164,374,126,3604,201
9700000US4222170,4222170,"South Eastern School District, Pennsylvania",7161,280,501,130,6660,293
9700000US4222200,4222200,"Southeastern Greene School District, Pennsylvania",1854,97,276,64,1578,116
9700000US4222230,4222230,"South Side Area School District, Pennsylvania",2580,78,240,67,2340,103
9700000US4222260,4222260,"Southern Columbia Area School District, Pennsylvania",4439,168,273,85,4166,171
9700000US4222290,4222290,"Southern Fulton School District, Pennsylvania",2145,77,226,47,1919,72
9700000US4222320,4222320,"Southern Huntingdon County School District, Pennsylvania",3061,133,395,77,2666,135
9700000US4222350,4222350,"Southern Lehigh School District, Pennsylvania",7177,271,163,79,7014,285
9700000US4222370,4222370,"Southern Tioga School District, Pennsylvania",5972,341,540,95,5432,313
9700000US4222380,4222380,"Southern York County School District, Pennsylvania",7985,214,299,99,7686,237
9700000US4222400,4222400,"Southeast Delco School District, Pennsylvania",11109,302,1978,289,9131,466
9700000US4222410,4222410,"Southmoreland School District, Pennsylvania",6374,226,849,152,5525,270
9700000US4222440,4222440,"Seneca Valley School District, Pennsylvania",18326,325,822,164,17504,350
9700000US4222470,4222470,"South Western School District, Pennsylvania",9924,287,439,161,9485,337
9700000US4222530,4222530,"Spring Cove School District, Pennsylvania",5876,197,568,133,5308,197
9700000US4222560,4222560,"Spring-Ford Area School District, Pennsylvania",17986,295,639,161,17347,349
9700000US4222590,4222590,"Spring Grove Area School District, Pennsylvania",10179,254,433,123,9746,272
9700000US4222600,4222600,"Springfield School District, Pennsylvania",9720,192,343,100,9377,214
9700000US4222620,4222620,"Springfield Township School District, Pennsylvania",7355,170,245,95,7110,206
9700000US4222710,4222710,"Saint Clair Area School District, Pennsylvania",3016,135,407,92,2609,171
9700000US4222740,4222740,"Tuscarora School District, Pennsylvania",6834,252,436,136,6398,285
9700000US4222770,4222770,"State College Area School District, Pennsylvania",32865,564,1419,264,31446,611
9700000US4222790,4222790,"Steel Valley School District, Pennsylvania",7494,255,1240,192,6254,300
9700000US4222800,4222800,"Steelton-Highspire School District, Pennsylvania",3154,182,724,153,2430,194
9700000US4222830,4222830,"Sto-Rox School District, Pennsylvania",5614,238,2078,186,3536,291
9700000US4222860,4222860,"Stroudsburg Area School District, Pennsylvania",12442,419,1173,254,11269,455
9700000US4222920,4222920,"Sullivan County School District, Pennsylvania",2402,124,232,48,2170,124
9700000US4222980,4222980,"Susquehanna Community School District, Pennsylvania",2101,115,312,69,1789,128
9700000US4223010,4223010,"Susquehanna Township School District, Pennsylvania",10629,281,522,169,10107,313
9700000US4223040,4223040,"Susquenita School District, Pennsylvania",6182,196,416,108,5766,210
9700000US4223220,4223220,"Tamaqua Area School District, Pennsylvania",6972,220,954,183,6018,252
9700000US4223250,4223250,"Riverside School District, Pennsylvania",4970,240,638,197,4332,251
9700000US4223490,4223490,"Titusville Area School District, Pennsylvania",5505,173,1078,152,4427,202
9700000US4223550,4223550,"Towanda Area School District, Pennsylvania",4279,152,563,123,3716,177
9700000US4223640,4223640,"Tredyffrin-Easttown School District, Pennsylvania",15841,282,234,113,15607,305
9700000US4223700,4223700,"Tri-Valley School District, Pennsylvania",2663,114,178,55,2485,127
9700000US4223760,4223760,"Trinity Area School District, Pennsylvania",11087,279,968,166,10119,334
9700000US4223790,4223790,"Troy Area School District, Pennsylvania",3929,136,381,75,3548,145
9700000US4223820,4223820,"Tulpehocken Area School District, Pennsylvania",4193,195,154,57,4039,201
9700000US4223850,4223850,"Tunkhannock Area School District, Pennsylvania",7493,173,828,107,6665,182
9700000US4223880,4223880,"Turkeyfoot Valley Area School District, Pennsylvania",1165,66,214,52,951,64
9700000US4223970,4223970,"Tussey Mountain School District, Pennsylvania",2973,134,478,68,2495,135
9700000US4224000,4224000,"Twin Valley School District, Pennsylvania",8615,255,250,71,8365,277
9700000US4224030,4224030,"Tyrone Area School District, Pennsylvania",5066,179,584,123,4482,212
9700000US4224060,4224060,"Union Area School District, Pennsylvania",2332,124,308,91,2024,146
9700000US4224090,4224090,"Union City Area School District, Pennsylvania",2561,135,436,90,2125,139
9700000US4224120,4224120,"Union School District, Pennsylvania",1683,85,405,62,1278,75
9700000US4224150,4224150,"Uniontown Area School District, Pennsylvania",9284,372,2400,265,6884,426
9700000US4224210,4224210,"Unionville-Chadds Ford School District, Pennsylvania",8382,220,86,43,8296,237
9700000US4224240,4224240,"United School District, Pennsylvania",3161,99,342,62,2819,102
9700000US4224300,4224300,"Upper Adams School District, Pennsylvania",4006,170,238,77,3768,178
9700000US4224320,4224320,"Upper Darby School District, Pennsylvania",33150,573,4462,442,28688,681
9700000US4224360,4224360,"Upper Dauphin Area School District, Pennsylvania",3581,126,275,61,3306,125
9700000US4224390,4224390,"Upper Dublin School District, Pennsylvania",9312,251,194,67,9118,268
9700000US4224480,4224480,"Upper Merion Area School District, Pennsylvania",14820,354,653,144,14167,366
9700000US4224510,4224510,"Upper Moreland Township School District, Pennsylvania",9755,270,508,127,9247,308
9700000US4224540,4224540,"Upper Perkiomen School District, Pennsylvania",8344,234,359,90,7985,237
9700000US4224570,4224570,"Upper Saint Clair School District, Pennsylvania",6985,164,59,35,6926,166
9700000US4224630,4224630,"Valley Grove School District, Pennsylvania",2733,162,386,118,2347,185
9700000US4224650,4224650,"Valley View School District, Pennsylvania",7501,293,883,192,6618,371
9700000US4224750,4224750,"Wallenpaupack Area School District, Pennsylvania",10250,282,946,149,9304,293
9700000US4224790,4224790,"Wallingford-Swarthmore School District, Pennsylvania",7735,235,184,89,7551,254
9700000US4224820,4224820,"Warren County School District, Pennsylvania",16120,244,2038,201,14082,304
9700000US4224870,4224870,"Warrior Run School District, Pennsylvania",5209,370,339,88,4870,368
9700000US4224960,4224960,"Warwick School District, Pennsylvania",11865,311,512,153,11353,385
9700000US4224970,4224970,"Wayne Highlands School District, Pennsylvania",8716,270,978,196,7738,310
9700000US4224990,4224990,"Washington School District, Pennsylvania",6611,223,1663,214,4948,236
9700000US4225080,4225080,"Wattsburg Area School District, Pennsylvania",3935,122,376,98,3559,139
9700000US4225110,4225110,"Waynesboro Area School District, Pennsylvania",12700,310,1218,210,11482,354
9700000US4225140,4225140,"Weatherly Area School District, Pennsylvania",1946,133,142,45,1804,130
9700000US4225170,4225170,"Wellsboro Area School District, Pennsylvania",5044,779,365,124,4679,694
9700000US4225200,4225200,"West Allegheny School District, Pennsylvania",8494,275,451,155,8043,342
9700000US4225230,4225230,"West Branch Area School District, Pennsylvania",2914,158,367,104,2547,187
9700000US4225290,4225290,"West Chester Area School District, Pennsylvania",40838,603,1151,210,39687,608
9700000US4225440,4225440,"West Greene School District, Pennsylvania",1966,84,300,51,1666,91
9700000US4225590,4225590,"West Jefferson Hills School District, Pennsylvania",8104,219,337,127,7767,255
9700000US4225650,4225650,"West Middlesex Area School District, Pennsylvania",2788,188,254,80,2534,185
9700000US4225680,4225680,"West Mifflin Area School District, Pennsylvania",9055,333,1030,160,8025,393
9700000US4225740,4225740,"West Perry School District, Pennsylvania",7043,158,437,92,6606,177
9700000US4225830,4225830,"West Shore School District, Pennsylvania",25318,439,1907,303,23411,515
9700000US4225950,4225950,"Wyoming Valley West School District, Pennsylvania",18762,458,3366,297,15396,478
9700000US4225980,4225980,"West York Area School District, Pennsylvania",9932,238,812,198,9120,301
9700000US4226010,4226010,"Mifflinburg Area School District, Pennsylvania",6407,211,772,145,5635,241
9700000US4226040,4226040,"Western Beaver County School District, Pennsylvania",2158,92,139,43,2019,105
9700000US4226070,4226070,"Western Wayne School District, Pennsylvania",5856,298,475,105,5381,305
9700000US4226130,4226130,"Westmont Hilltop School District, Pennsylvania",5486,203,329,130,5157,237
9700000US4226250,4226250,"Whitehall-Coplay School District, Pennsylvania",12658,332,751,165,11907,348
9700000US4226300,4226300,"Wilkes-Barre Area School District, Pennsylvania",24106,514,4795,404,19311,513
9700000US4226370,4226370,"Wilkinsburg Borough School District, Pennsylvania",7968,326,1781,238,6187,389
9700000US4226390,4226390,"William Penn School District, Pennsylvania",15682,361,2096,260,13586,446
9700000US4226400,4226400,"Williams Valley School District, Pennsylvania",2873,118,302,60,2571,117
9700000US4226430,4226430,"Williamsburg Community School District, Pennsylvania",1437,65,191,37,1246,66
9700000US4226460,4226460,"Williamsport Area School District, Pennsylvania",16137,392,3146,293,12991,479
9700000US4226520,4226520,"Wilmington Area School District, Pennsylvania",4130,148,297,73,3833,162
9700000US4226550,4226550,"Wilson Area School District, Pennsylvania",6241,213,496,183,5745,239
9700000US4226580,4226580,"Wilson School District, Pennsylvania",15225,404,617,193,14608,465
9700000US4226610,4226610,"Windber Area School District, Pennsylvania",3756,158,420,96,3336,156
9700000US4226700,4226700,"Wyalusing Area School District, Pennsylvania",3456,140,281,51,3175,135
9700000US4226730,4226730,"Wyoming Area School District, Pennsylvania",8528,307,830,160,7698,316
9700000US4226760,4226760,"Wyomissing Area School District, Pennsylvania",5009,203,228,95,4781,232
9700000US4226820,4226820,"York City School District, Pennsylvania",16161,455,5790,328,10371,499
9700000US4226850,4226850,"York Suburban School District, Pennsylvania",8231,217,301,97,7930,235
9700000US4299997,4299997,"School District Not Defined, Pennsylvania",0,10,0,10,0,10
